TimeStamp,Station.Number,Temperature
2008-10,5,17.20416667
2008-10,6,17.26083333
2008-10,7,17.186875
2008-10,8,17.1125
2008-10,9,17.00451613
2008-10,10,17.04947368
2008-10,11,17.11066667
2008-10,12,16.744
2008-10,13,16.259
2008-10,14,15.993125
2008-10,15,15.5316
2008-10,16,14.976
2008-10,17,14.63357143
2008-10,18,14.1376087
2008-10,20,14.52333333
2008-10,21,16.49857143
2008-10,22,16.75615385
2008-10,23,17.82666667
2008-10,24,18.8195
2008-10,25,18.733125
2008-10,26,18.453
2008-10,27,18.30375
2008-10,28,18.37517241
2008-10,29,18.39931034
2008-10,29.5,16.74428571
2008-10,30,18.57958333
2008-10,31,18.46782609
2008-10,32,18.545
2008-10,33,18.36818182
2008-10,34,18.2325
2008-10,35,18.46307692
2008-10,36,18.478
2008-10,649,16.86916667
2008-10,657,16.72909091
2008-11,2,15.528
2008-11,3,15.44571429
2008-11,4,15.36411765
2008-11,5,15.36333333
2008-11,6,15.46272727
2008-11,7,15.465
2008-11,8,15.355625
2008-11,9,15.29321429
2008-11,10,15.28235294
2008-11,11,15.22272727
2008-11,12,15.19777778
2008-11,13,15.101
2008-11,14,14.97285714
2008-11,15,14.80375
2008-11,16,14.51357143
2008-11,17,14.165
2008-11,18,14.20780488
2008-11,20,14.4352
2008-11,21,14.69805556
2008-11,22,14.84589744
2008-11,23,15.465
2008-11,24,15.81111111
2008-11,25,16.1375
2008-11,26,16.1155
2008-11,27,16.07818182
2008-11,28,16.06142857
2008-11,29,15.95866667
2008-11,29.5,15.99586207
2008-11,30,16.0056
2008-11,31,16.01666667
2008-11,32,15.974
2008-11,33,15.90041667
2008-11,34,15.825
2008-11,35,15.93785714
2008-11,36,15.915
2008-11,649,15.4975
2008-11,657,15.03454545
2008-12,2,10.00727273
2008-12,3,10.00230769
2008-12,4,9.961578947
2008-12,5,9.955833333
2008-12,6,9.965
2008-12,7,10.304375
2008-12,8,10.55176471
2008-12,9,10.69111111
2008-12,10,10.66222222
2008-12,11,10.8
2008-12,12,10.833
2008-12,13,11.036
2008-12,14,11.13875
2008-12,15,11.16
2008-12,16,11.19
2008-12,17,11.535
2008-12,18,11.54022222
2008-12,20,11.63551724
2008-12,21,11.50611111
2008-12,22,11.6365
2008-12,23,11.558
2008-12,24,11.875
2008-12,25,11.89
2008-12,26,11.961
2008-12,27,11.89583333
2008-12,28,11.84714286
2008-12,29,11.79142857
2008-12,29.5,11.72785714
2008-12,30,11.70333333
2008-12,31,11.2325
2008-12,32,10.952
2008-12,33,10.695
2008-12,34,9.841666667
2008-12,35,10.34
2008-12,36,10.05
2008-12,649,9.9875
2008-12,657,9.2
2009-01,2,8.5725
2009-01,3,8.8
2009-01,4,8.823157895
2009-01,5,8.958461538
2009-01,6,9.141666667
2009-01,7,9.29375
2009-01,8,9.457222222
2009-01,9,9.593243243
2009-01,10,9.696666667
2009-01,11,9.812857143
2009-01,12,9.936
2009-01,13,10.063
2009-01,14,10.171875
2009-01,15,10.2428
2009-01,16,10.31933333
2009-01,17,10.28928571
2009-01,18,10.37361702
2009-01,20,10.33214286
2009-01,21,10.29055556
2009-01,22,10.293
2009-01,23,10.25933333
2009-01,24,10.173
2009-01,25,10.1725
2009-01,26,10.018
2009-01,27,10.075
2009-01,28,10.21642857
2009-01,29,10.36866667
2009-01,29.5,10.44071429
2009-01,30,10.49454545
2009-01,31,10.64833333
2009-01,32,10.676
2009-01,33,10.68909091
2009-01,34,10.41666667
2009-01,35,10.83714286
2009-01,36,10.865
2009-01,649,8.436666667
2009-01,657,8.065454545
2009-02,2,10.27090909
2009-02,3,10.3
2009-02,4,10.33105263
2009-02,5,10.28461538
2009-02,6,10.3825
2009-02,7,10.685625
2009-02,8,10.744375
2009-02,9,10.7928
2009-02,10,10.76541667
2009-02,11,10.81266667
2009-02,12,10.958
2009-02,13,10.93363636
2009-02,14,10.97933333
2009-02,15,11.06807692
2009-02,16,11.04307692
2009-02,17,11.05076923
2009-02,18,11.04962963
2009-02,20,11.0624
2009-02,21,10.84924528
2009-02,22,10.94241379
2009-02,23,11.06347826
2009-02,24,11.09655172
2009-02,25,11.13347826
2009-02,26,11.212
2009-02,27,11.26264706
2009-02,28,11.24186047
2009-02,29,11.24555556
2009-02,29.5,11.24295455
2009-02,30,11.15567568
2009-02,31,11.13285714
2009-02,32,11.0416129
2009-02,33,10.98057143
2009-02,34,10.761
2009-02,35,10.96142857
2009-02,36,11.09
2009-02,649,10.3
2009-02,657,10.61
2009-03,2,11.94272727
2009-03,3,12.06538462
2009-03,4,11.98882353
2009-03,5,11.75636364
2009-03,6,11.79272727
2009-03,7,12.13928571
2009-03,8,12.194
2009-03,9,12.21851852
2009-03,10,12.283
2009-03,11,12.30578947
2009-03,12,12.35125
2009-03,13,12.37777778
2009-03,14,12.36214286
2009-03,15,12.41782609
2009-03,16,12.33214286
2009-03,17,12.34571429
2009-03,18,12.34307692
2009-03,20,12.34185185
2009-03,21,12.49462963
2009-03,22,12.46105263
2009-03,23,12.69106383
2009-03,24,12.77903226
2009-03,25,13.0024
2009-03,26,12.9084375
2009-03,27,13.03605263
2009-03,28,13.04068182
2009-03,29,13.1373913
2009-03,29.5,13.11088889
2009-03,30,13.14868421
2009-03,31,13.31275
2009-03,32,13.455
2009-03,33,13.68184211
2009-03,34,13.58368421
2009-03,35,13.6526087
2009-03,36,13.45529412
2009-03,649,11.81166667
2009-03,657,12.06818182
2009-04,2,14.402
2009-04,3,14.48416667
2009-04,4,14.315625
2009-04,5,14.34181818
2009-04,6,13.87818182
2009-04,7,14.16428571
2009-04,8,14.08
2009-04,9,13.59966667
2009-04,10,13.61117647
2009-04,11,13.3065
2009-04,12,13.22875
2009-04,13,13.09555556
2009-04,14,12.79714286
2009-04,15,12.46863636
2009-04,16,12.23583333
2009-04,17,12.22083333
2009-04,18,11.12674419
2009-04,20,12.6176
2009-04,21,12.71914286
2009-04,22,12.58447368
2009-04,23,12.93741935
2009-04,24,13.35809524
2009-04,25,13.599375
2009-04,26,13.60809524
2009-04,27,13.71652174
2009-04,28,13.82357143
2009-04,29,13.81166667
2009-04,29.5,13.96344828
2009-04,30,14.04615385
2009-04,31,14.08173913
2009-04,32,14.15333333
2009-04,33,14.06304348
2009-04,34,13.93833333
2009-04,35,13.87285714
2009-04,36,14.38090909
2009-04,649,14.40636364
2009-04,657,14.92363636
2009-05,2,20.019
2009-05,3,19.8275
2009-05,4,19.67941176
2009-05,5,19.37454545
2009-05,6,19.12
2009-05,7,18.49266667
2009-05,8,17.97125
2009-05,9,17.59939394
2009-05,10,17.53058824
2009-05,11,17.21642857
2009-05,12,16.78625
2009-05,13,16.48375
2009-05,14,15.172
2009-05,15,14.6073913
2009-05,16,13.43214286
2009-05,17,13.48307692
2009-05,18,12.19868421
2009-05,20,12.82653846
2009-05,21,13.16
2009-05,22,13.56459459
2009-05,23,14.27677419
2009-05,24,14.74904762
2009-05,25,15.53882353
2009-05,26,16.15095238
2009-05,27,16.60956522
2009-05,28,16.91571429
2009-05,29,16.93
2009-05,29.5,17.17068966
2009-05,30,17.2416
2009-05,31,17.72083333
2009-05,32,18.08285714
2009-05,33,18.11772727
2009-05,34,17.71538462
2009-05,35,17.90428571
2009-05,36,18.14363636
2009-05,649,20.01636364
2009-05,657,20.325
2009-06,2,20.737
2009-06,3,20.49461538
2009-06,4,20.56352941
2009-06,5,20.6175
2009-06,6,20.66916667
2009-06,7,19.91266667
2009-06,8,19.4475
2009-06,9,19.361
2009-06,10,19.36941176
2009-06,11,19.337
2009-06,12,19.61444444
2009-06,13,18.98
2009-06,14,18.282
2009-06,15,18.1173913
2009-06,16,17.85916667
2009-06,17,16.43692308
2009-06,18,16.25913043
2009-06,20,16.88269231
2009-06,21,17.36558824
2009-06,22,17.29135135
2009-06,23,18.0375
2009-06,24,18.09473684
2009-06,25,18.77857143
2009-06,26,19.29823529
2009-06,27,19.41636364
2009-06,28,19.45269231
2009-06,29,19.60115385
2009-06,29.5,20.23153846
2009-06,30,19.71863636
2009-06,31,20.06727273
2009-06,32,19.9925
2009-06,33,20.02428571
2009-06,34,19.4775
2009-06,35,19.05857143
2009-06,36,18.97333333
2009-06,649,20.57916667
2009-06,657,21.838
2009-07,2,21.57727273
2009-07,3,21.55583333
2009-07,4,21.48823529
2009-07,5,21.45416667
2009-07,6,21.32416667
2009-07,7,20.47
2009-07,8,20.115625
2009-07,9,20.11384615
2009-07,10,20.15055556
2009-07,11,20.13130435
2009-07,12,19.68666667
2009-07,13,18.801
2009-07,14,18.51133333
2009-07,15,18.46869565
2009-07,16,16.95307692
2009-07,17,17.10307692
2009-07,18,15.48270833
2009-07,20,15.76740741
2009-07,21,18.04764706
2009-07,22,18.23277778
2009-07,23,19.61551724
2009-07,24,19.77736842
2009-07,25,20.39
2009-07,26,20.89052632
2009-07,27,20.89954545
2009-07,28,21.02347826
2009-07,29,21.50785714
2009-07,29.5,21.50884615
2009-07,30,21.55619048
2009-07,31,21.77590909
2009-07,32,21.89368421
2009-07,33,22.00190476
2009-07,34,21.695
2009-07,35,22.26
2009-07,36,22.254
2009-07,649,21.71636364
2009-07,657,22.53222222
2009-08,2,20.29
2009-08,3,20.17916667
2009-08,4,19.82555556
2009-08,5,19.93
2009-08,6,19.76727273
2009-08,7,19.58785714
2009-08,8,19.5125
2009-08,9,19.40407407
2009-08,10,19.30052632
2009-08,11,19.18428571
2009-08,12,18.99111111
2009-08,13,18.61909091
2009-08,14,18.288
2009-08,15,18.05652174
2009-08,16,17.22357143
2009-08,17,17.10083333
2009-08,18,16.522
2009-08,20,16.88111111
2009-08,21,18.16411765
2009-08,22,18.07421053
2009-08,23,19.22793103
2009-08,24,19.7045
2009-08,25,20.29529412
2009-08,26,20.91894737
2009-08,27,21.14695652
2009-08,28,21.34222222
2009-08,29,21.31827586
2009-08,29.5,21.49862069
2009-08,30,21.70083333
2009-08,31,21.99809524
2009-08,32,21.9465
2009-08,33,22.1425
2009-08,34,22.11307692
2009-08,35,22.32333333
2009-08,36,22.30363636
2009-08,649,20.73454545
2009-08,657,21.6675
2009-09,2,21.70181818
2009-09,3,21.88428571
2009-09,4,21.38611111
2009-09,5,21.46692308
2009-09,6,21.18727273
2009-09,7,21.016
2009-09,8,20.8825
2009-09,9,20.54941176
2009-09,10,20.58333333
2009-09,11,20.165625
2009-09,12,19.961
2009-09,13,19.352
2009-09,14,19.053125
2009-09,15,18.63956522
2009-09,16,18.28692308
2009-09,17,17.15538462
2009-09,18,16.95358974
2009-09,20,17.29884615
2009-09,21,17.70527778
2009-09,22,17.86368421
2009-09,23,19.01354839
2009-09,24,19.44238095
2009-09,25,20.24117647
2009-09,26,20.47666667
2009-09,27,20.71391304
2009-09,28,20.9
2009-09,29,21.20206897
2009-09,29.5,21.28517241
2009-09,30,21.5444
2009-09,31,22.00478261
2009-09,32,22.16318182
2009-09,33,22.24791667
2009-09,34,22.21636364
2009-09,35,22.40285714
2009-09,36,22.588
2009-09,649,22.00083333
2009-09,657,22.38
2009-10,2,15.43111111
2009-10,3,15.61583333
2009-10,4,15.831875
2009-10,5,15.81090909
2009-10,6,15.67727273
2009-10,7,15.98357143
2009-10,8,16.05333333
2009-10,9,16.08666667
2009-10,10,15.93842105
2009-10,11,15.721875
2009-10,12,15.46
2009-10,13,15.03545455
2009-10,14,14.885
2009-10,15,14.6888
2009-10,16,14.33625
2009-10,17,13.77071429
2009-10,18,13.48536585
2009-10,20,14.29
2009-10,21,15.05555556
2009-10,22,15.75388889
2009-10,23,16.29133333
2009-10,24,16.49
2009-10,25,16.42571429
2009-10,26,16.007
2009-10,27,15.83454545
2009-10,28,15.88307692
2009-10,29,15.75071429
2009-10,29.5,15.59769231
2009-10,30,15.17166667
2009-10,31,15.03909091
2009-10,32,15.137
2009-10,33,14.90272727
2009-10,34,14.992
2009-10,649,15.71363636
2009-10,657,15.799
2009-11,2,14.083
2009-11,3,13.99916667
2009-11,4,13.92470588
2009-11,5,13.81090909
2009-11,6,13.86545455
2009-11,7,14.21357143
2009-11,8,14.214
2009-11,9,14.12703704
2009-11,10,14.12421053
2009-11,11,14.001875
2009-11,12,13.932
2009-11,13,13.773
2009-11,14,13.58733333
2009-11,15,13.36125
2009-11,16,12.98066667
2009-11,17,13
2009-11,18,12.513
2009-11,20,12.64464286
2009-11,21,13.09526316
2009-11,22,13.08166667
2009-11,23,13.48705882
2009-11,24,13.79454545
2009-11,25,14.52444444
2009-11,26,14.81909091
2009-11,27,14.62230769
2009-11,28,14.51642857
2009-11,29,14.536
2009-11,29.5,14.61066667
2009-11,30,14.57166667
2009-11,31,14.45
2009-11,32,14.41
2009-11,33,14.37
2009-11,34,14.11285714
2009-11,649,14.06545455
2009-11,657,13.652
2009-12,2,11.316
2009-12,3,11.28416667
2009-12,4,11.40235294
2009-12,5,11.35090909
2009-12,6,11.53833333
2009-12,7,11.89357143
2009-12,8,11.96352941
2009-12,9,11.94851852
2009-12,10,11.936
2009-12,11,11.87136364
2009-12,12,11.87818182
2009-12,13,11.88454545
2009-12,14,11.854375
2009-12,15,11.75958333
2009-12,16,11.65
2009-12,17,11.49933333
2009-12,18,11.41175
2009-12,20,11.46103448
2009-12,21,11.66473684
2009-12,22,11.677
2009-12,23,11.87176471
2009-12,24,12.09090909
2009-12,25,12.45777778
2009-12,26,12.78545455
2009-12,27,12.70923077
2009-12,28,12.69928571
2009-12,29,12.60333333
2009-12,29.5,12.78466667
2009-12,30,12.74666667
2009-12,31,12.7125
2009-12,32,12.72454545
2009-12,33,12.72727273
2009-12,34,12.55714286
2009-12,649,11.20181818
2009-12,657,10.517
2010-01,2,9.164545455
2010-01,3,9.174615385
2010-01,4,9.335
2010-01,5,9.354545455
2010-01,6,9.381666667
2010-01,7,9.545333333
2010-01,8,9.671764706
2010-01,9,9.793703704
2010-01,10,9.784117647
2010-01,11,10.03133333
2010-01,12,10.175
2010-01,13,10.462
2010-01,14,10.55533333
2010-01,15,10.55086957
2010-01,16,10.61833333
2010-01,17,10.82307692
2010-01,18,11.08793103
2010-01,20,10.95944444
2010-01,21,10.80914286
2010-01,22,10.80243243
2010-01,23,10.66677419
2010-01,24,10.63952381
2010-01,25,10.57375
2010-01,26,10.56095238
2010-01,27,10.54833333
2010-01,28,10.59034483
2010-01,29,10.65354839
2010-01,29.5,10.67266667
2010-01,30,10.67
2010-01,31,10.6872
2010-01,32,10.71608696
2010-01,33,10.6912
2010-01,34,10.60571429
2010-01,35,10.674
2010-01,36,10.72692308
2010-01,649,9.0625
2010-01,657,9.21
2010-02,5,12.39909091
2010-02,6,12.27
2010-02,7,12.29857143
2010-02,8,12.32733333
2010-02,9,12.36769231
2010-02,10,12.50529412
2010-02,11,12.59722222
2010-02,12,12.62375
2010-02,13,12.67555556
2010-02,14,12.62142857
2010-02,15,12.48681818
2010-02,16,12.6175
2010-02,17,12.64538462
2010-02,18,12.4125974
2010-02,20,12.47230769
2010-02,21,12.43621622
2010-02,22,12.44315789
2010-02,23,12.3596875
2010-02,24,12.32272727
2010-02,25,12.191875
2010-02,26,12.17818182
2010-02,27,12.215
2010-02,28,12.197
2010-02,29,12.2740625
2010-02,29.5,12.33133333
2010-02,30,12.35925926
2010-02,31,12.32269231
2010-02,32,12.33833333
2010-02,33,12.3032
2010-02,34,12.475
2010-02,35,12.464375
2010-02,36,12.51714286
2010-02,649,12.762
2010-02,657,12.741
2010-03,2,15.12777778
2010-03,3,15.05230769
2010-03,4,15.00411765
2010-03,5,14.94916667
2010-03,6,14.94166667
2010-03,7,14.85875
2010-03,8,14.773125
2010-03,9,14.76392857
2010-03,10,14.79263158
2010-03,11,14.690625
2010-03,12,14.6
2010-03,13,14.398
2010-03,14,14.15461538
2010-03,15,14.0275
2010-03,16,13.62090909
2010-03,17,13.51615385
2010-03,18,12.90084746
2010-03,20,13.22233766
2010-03,21,13.45320755
2010-03,22,13.46824561
2010-03,23,13.79644444
2010-03,24,13.79129032
2010-03,25,13.95923077
2010-03,26,14.10310345
2010-03,27,14.23514286
2010-03,28,14.27225
2010-03,29,14.45
2010-03,29.5,14.48619048
2010-03,30,14.43916667
2010-03,31,14.62918919
2010-03,32,14.66939394
2010-03,33,14.72571429
2010-03,34,14.24666667
2010-03,35,14.50733333
2010-03,36,14.26
2010-03,649,15.36636364
2010-03,657,15.78
2010-04,2,14.126
2010-04,3,14.16
2010-04,4,14.40588235
2010-04,5,14.24166667
2010-04,6,14.1425
2010-04,7,14.01066667
2010-04,8,13.913125
2010-04,9,13.90529412
2010-04,10,13.99473684
2010-04,11,13.940625
2010-04,12,13.77333333
2010-04,13,13.33333333
2010-04,14,13.164375
2010-04,15,13.1475
2010-04,16,12.955
2010-04,17,12.74928571
2010-04,18,12.83705882
2010-04,20,13.14710526
2010-04,21,13.36545455
2010-04,22,13.35392857
2010-04,23,13.73391304
2010-04,24,13.83310345
2010-04,25,14.04826087
2010-04,26,14.12
2010-04,27,14.30764706
2010-04,28,14.34744186
2010-04,29,14.4175
2010-04,29.5,14.4772093
2010-04,30,14.45828571
2010-04,31,14.36735294
2010-04,32,14.34366667
2010-04,33,14.34514286
2010-04,34,14.24294118
2010-04,35,14.39733333
2010-04,36,14.23
2010-04,649,13.91545455
2010-04,657,14.101
2010-05,2,16.942
2010-05,3,16.95214286
2010-05,4,17.07058824
2010-05,5,16.82454545
2010-05,6,16.30454545
2010-05,7,16.19071429
2010-05,8,15.92066667
2010-05,9,15.60896552
2010-05,10,15.58235294
2010-05,11,15.40357143
2010-05,12,15.02625
2010-05,13,14.57875
2010-05,14,14.43909091
2010-05,15,14.32590909
2010-05,16,14.30076923
2010-05,17,13.78833333
2010-05,18,12.55013158
2010-05,20,13.4502
2010-05,21,14.192
2010-05,22,14.04885714
2010-05,23,15.00724138
2010-05,24,15.37947368
2010-05,25,15.90866667
2010-05,26,16.02578947
2010-05,27,16.12136364
2010-05,28,16.25185185
2010-05,29,16.32785714
2010-05,29.5,16.38172414
2010-05,30,16.53347826
2010-05,31,16.69913043
2010-05,32,16.69285714
2010-05,33,16.81782609
2010-05,34,16.80166667
2010-05,35,16.38714286
2010-05,36,16.21333333
2010-05,649,17.23
2010-05,657,17.441
2010-06,2,20.226
2010-06,3,19.83583333
2010-06,4,20.10333333
2010-06,5,20.09454545
2010-06,6,20.37090909
2010-06,7,20.39733333
2010-06,8,20.05866667
2010-06,9,19.7216129
2010-06,10,19.55555556
2010-06,11,19.29333333
2010-06,12,19.2425
2010-06,13,18.63875
2010-06,14,17.91714286
2010-06,15,17.40043478
2010-06,16,16.81545455
2010-06,17,16.15583333
2010-06,18,14.32215909
2010-06,20,15.38
2010-06,21,16.55914286
2010-06,22,16.39361111
2010-06,23,17.17
2010-06,24,17.77842105
2010-06,25,18.48071429
2010-06,26,18.65105263
2010-06,27,19.25190476
2010-06,28,19.45074074
2010-06,29,19.73074074
2010-06,29.5,20.11230769
2010-06,30,20.71826087
2010-06,31,21.06608696
2010-06,32,21.33761905
2010-06,33,21.49181818
2010-06,34,21.21636364
2010-06,35,22.192
2010-06,36,22.124
2010-06,649,19.38272727
2010-06,657,19.2475
2010-07,2,20.061
2010-07,3,19.94727273
2010-07,4,19.78
2010-07,5,19.67333333
2010-07,6,19.70083333
2010-07,7,19.33866667
2010-07,8,18.761875
2010-07,9,18.61451613
2010-07,10,18.61833333
2010-07,11,18.61545455
2010-07,12,18.84444444
2010-07,13,18.466
2010-07,14,18.27384615
2010-07,15,17.91869565
2010-07,16,17.555
2010-07,17,16.54384615
2010-07,18,14.96980392
2010-07,20,15.78634615
2010-07,21,16.996
2010-07,22,17.15513514
2010-07,23,18.07896552
2010-07,24,18.65263158
2010-07,25,19.32875
2010-07,26,19.96736842
2010-07,27,20.185
2010-07,28,20.41038462
2010-07,29,20.66214286
2010-07,29.5,20.75678571
2010-07,30,20.97375
2010-07,31,21.35347826
2010-07,32,21.38761905
2010-07,33,21.42636364
2010-07,34,21.445
2010-07,35,21.59714286
2010-07,36,21.61833333
2010-07,649,20.28363636
2010-07,657,21.11444444
2010-08,2,19.631
2010-08,3,19.39692308
2010-08,4,19.18777778
2010-08,5,19.25181818
2010-08,6,19.14
2010-08,7,18.79466667
2010-08,8,18.646875
2010-08,9,18.51424242
2010-08,10,18.48611111
2010-08,11,18.38909091
2010-08,12,18.35555556
2010-08,13,18.06
2010-08,14,17.82928571
2010-08,15,17.61478261
2010-08,16,16.565
2010-08,17,16.185
2010-08,18,15.7205814
2010-08,20,16.27961538
2010-08,21,17.04714286
2010-08,22,17.14897436
2010-08,23,17.64125
2010-08,24,18.239
2010-08,25,18.59588235
2010-08,26,18.9885
2010-08,27,19.58041667
2010-08,28,19.79321429
2010-08,29,19.90233333
2010-08,29.5,19.93785714
2010-08,30,20.0624
2010-08,31,20.29130435
2010-08,32,20.20909091
2010-08,33,20.19863636
2010-08,34,20.34416667
2010-08,35,20.55538462
2010-08,36,20.52
2010-08,649,19.79363636
2010-08,657,21.21555556
2010-09,2,19.976
2010-09,3,19.67692308
2010-09,4,19.41055556
2010-09,5,19.38166667
2010-09,6,19.405
2010-09,7,19.321875
2010-09,8,19.349375
2010-09,9,19.1675
2010-09,10,19.12578947
2010-09,11,18.83047619
2010-09,12,18.73555556
2010-09,13,18.067
2010-09,14,17.78133333
2010-09,15,17.35208333
2010-09,16,16.33
2010-09,17,15.99307692
2010-09,18,15.50337209
2010-09,20,16.1754
2010-09,21,17.11647059
2010-09,22,17.31263158
2010-09,23,18.01225806
2010-09,24,18.5125
2010-09,25,18.98352941
2010-09,26,19.382
2010-09,27,19.65
2010-09,28,19.85777778
2010-09,29,20.17206897
2010-09,29.5,20.29964286
2010-09,30,20.37708333
2010-09,31,20.51041667
2010-09,32,20.56565217
2010-09,33,20.54565217
2010-09,34,20.68583333
2010-09,35,20.70230769
2010-09,36,20.63
2010-09,649,19.81
2010-09,657,19.753
2010-10,2,17.02
2010-10,3,17.05928571
2010-10,4,16.96111111
2010-10,5,16.86769231
2010-10,6,16.77846154
2010-10,7,16.75
2010-10,8,16.575
2010-10,9,16.40857143
2010-10,10,16.38631579
2010-10,11,16.15826087
2010-10,12,16.037
2010-10,13,15.75
2010-10,14,15.30866667
2010-10,15,15.17125
2010-10,16,14.69333333
2010-10,17,14.45214286
2010-10,18,14.89571429
2010-10,20,15.32109756
2010-10,21,16.405
2010-10,22,16.29982456
2010-10,23,17.41386364
2010-10,24,18.091
2010-10,25,18.4572
2010-10,26,18.69766667
2010-10,27,18.87666667
2010-10,28,18.9997561
2010-10,29,19.25
2010-10,29.5,18.96758621
2010-10,30,19.35705882
2010-10,31,19.60611111
2010-10,32,19.76878788
2010-10,33,19.86558824
2010-10,34,19.55473684
2010-10,35,19.72421053
2010-10,36,19.97866667
2010-10,649,17.10916667
2010-10,657,16.79
2010-11,18,14.42666667
2010-11,20,14.6084
2010-11,21,14.95055556
2010-11,22,14.83947368
2010-11,23,15.28733333
2010-11,24,15.365
2010-11,25,15.8075
2010-11,26,15.755
2010-11,27,15.77333333
2010-11,28,15.70714286
2010-11,29,15.64933333
2010-11,29.5,15.61642857
2010-11,30,15.74333333
2010-11,31,15.69916667
2010-11,32,15.67
2010-11,33,15.65923077
2010-11,34,15.63571429
2010-11,35,15.50428571
2010-11,36,15.425
2010-12,2,11.626
2010-12,3,11.7375
2010-12,4,11.65944444
2010-12,5,11.6625
2010-12,7,11.8375
2010-12,8,11.87647059
2010-12,9,11.84444444
2010-12,10,11.79421053
2010-12,11,11.82652174
2010-12,12,11.81
2010-12,13,11.68363636
2010-12,14,11.75
2010-12,15,11.6756
2010-12,16,11.68333333
2010-12,17,11.76857143
2010-12,18,11.68355556
2010-12,20,11.85846154
2010-12,21,12.04388889
2010-12,22,12.00473684
2010-12,23,12.01333333
2010-12,24,12.153
2010-12,25,12.23125
2010-12,26,12.441
2010-12,27,12.53636364
2010-12,28,12.56692308
2010-12,29,12.48357143
2010-12,29.5,12.60384615
2010-12,30,12.66909091
2010-12,31,12.65545455
2010-12,32,12.722
2010-12,33,12.774
2010-12,34,13.04
2010-12,649,11.81
2010-12,657,11.522
2011-01,2,7.737272727
2011-01,3,7.757692308
2011-01,4,7.784705882
2011-01,5,7.83
2011-01,6,7.951666667
2011-01,7,8.32
2011-01,8,8.351176471
2011-01,9,8.75875
2011-01,10,8.55
2011-01,11,9.542105263
2011-01,12,9.528888889
2011-01,13,9.525
2011-01,14,9.646666667
2011-01,15,9.65
2011-01,16,9.964285714
2011-01,17,9.553636364
2011-01,18,10.45651163
2011-01,20,10.42321429
2011-01,21,10.03944444
2011-01,22,10.01666667
2011-01,23,9.804375
2011-01,24,9.704
2011-01,25,9.70125
2011-01,26,9.732727273
2011-01,27,9.700833333
2011-01,28,9.603571429
2011-01,29,9.695714286
2011-01,29.5,9.688666667
2011-01,30,9.665384615
2011-01,31,9.6675
2011-01,32,9.565833333
2011-01,33,9.525384615
2011-01,34,9.485714286
2011-01,35,9.304285714
2011-01,36,9.17
2011-01,649,7.58
2011-01,657,7.621
2011-02,2,9.908
2011-02,3,9.938461538
2011-02,4,10.10125
2011-02,5,10.255
2011-02,6,10.41545455
2011-02,7,10.59857143
2011-02,8,10.75
2011-02,9,10.92103448
2011-02,10,10.88263158
2011-02,11,11.22727273
2011-02,12,11.24
2011-02,13,11.41111111
2011-02,14,11.366
2011-02,15,11.26458333
2011-02,16,11.28785714
2011-02,17,11.27153846
2011-02,18,11.32860465
2011-02,20,11.57074074
2011-02,21,11.78055556
2011-02,22,11.81894737
2011-02,23,11.90333333
2011-02,24,11.9
2011-02,25,12.0325
2011-02,26,12.091
2011-02,27,12.01545455
2011-02,28,12.01307692
2011-02,29,12.06666667
2011-02,29.5,12.05214286
2011-02,30,12.10545455
2011-02,31,12.17636364
2011-02,32,12.133
2011-02,33,11.93363636
2011-02,34,11.90571429
2011-02,35,12.03428571
2011-02,36,12.12166667
2011-02,649,9.912
2011-02,657,10.16
2011-03,2,10.50090909
2011-03,3,10.935
2011-03,4,11.15705882
2011-03,5,10.88545455
2011-03,6,10.73333333
2011-03,7,10.76642857
2011-03,8,10.98
2011-03,9,10.92521739
2011-03,10,10.74777778
2011-03,11,11.18772727
2011-03,12,11.173
2011-03,13,11.25111111
2011-03,14,11.41375
2011-03,15,11.42166667
2011-03,16,11.54769231
2011-03,17,11.54071429
2011-03,18,11.69848837
2011-03,20,11.81166667
2011-03,21,11.91685714
2011-03,22,11.89315789
2011-03,23,12.03066667
2011-03,24,12.00952381
2011-03,25,12.20266667
2011-03,26,12.295
2011-03,27,12.40541667
2011-03,28,12.43357143
2011-03,29,12.49413793
2011-03,29.5,12.63740741
2011-03,30,12.69956522
2011-03,31,12.93304348
2011-03,32,12.9715
2011-03,33,13.02761905
2011-03,34,12.84
2011-03,35,13.32714286
2011-03,36,13.58
2011-03,649,11.05916667
2011-03,657,11.58
2011-04,2,15.73636364
2011-04,3,15.86416667
2011-04,4,15.60333333
2011-04,5,15.5725
2011-04,6,15.53363636
2011-04,7,15.43642857
2011-04,8,15.493125
2011-04,9,15.476875
2011-04,10,15.4775
2011-04,11,15.25142857
2011-04,12,15.005
2011-04,13,14.38333333
2011-04,14,13.86333333
2011-04,15,13.62583333
2011-04,16,13.54769231
2011-04,17,12.96285714
2011-04,18,11.86454023
2011-04,20,12.18847619
2011-04,21,12.85085714
2011-04,22,12.78934211
2011-04,23,13.26810345
2011-04,24,13.78475
2011-04,25,14.24733333
2011-04,26,14.37947368
2011-04,27,14.61318182
2011-04,28,14.73092593
2011-04,29,14.89285714
2011-04,29.5,14.956
2011-04,30,15.09347826
2011-04,31,15.31957447
2011-04,32,15.41525
2011-04,33,15.48688889
2011-04,34,15.25857143
2011-04,35,15.27923077
2011-04,36,15.103
2011-04,649,15.33833333
